gene_id	transcript_id	biotype
ENSMUSG00000114816	ENSMUST00000224898	processed_pseudogene
ENSMUSG00000039197	ENSMUST00000224899	protein_coding
ENSMUSG00000048612	ENSMUST00000224900	protein_coding
ENSMUSG00000012296	ENSMUST00000224901	protein_coding
ENSMUSG00000038982	ENSMUST00000224902	protein_coding
ENSMUSG00000035842	ENSMUST00000224903	nonsense_mediated_decay
ENSMUSG00000019487	ENSMUST00000224904	retained_intron
ENSMUSG00000037089	ENSMUST00000224905	protein_coding
ENSMUSG00000021553	ENSMUST00000224906	protein_coding_CDS_not_defined
ENSMUSG00000024561	ENSMUST00000224907	retained_intron
ENSMUSG00000064138	ENSMUST00000224908	protein_coding
ENSMUSG00000047094	ENSMUST00000224909	nonsense_mediated_decay
ENSMUSG00000114273	ENSMUST00000224910	lncRNA
ENSMUSG00000114833	ENSMUST00000224911	lncRNA
ENSMUSG00000015968	ENSMUST00000224912	nonsense_mediated_decay
ENSMUSG00000114627	ENSMUST00000224913	lncRNA
ENSMUSG00000033991	ENSMUST00000224914	retained_intron
ENSMUSG00000114674	ENSMUST00000224915	processed_pseudogene
ENSMUSG00000021420	ENSMUST00000224916	nonsense_mediated_decay
ENSMUSG00000114353	ENSMUST00000224917	processed_transcript
ENSMUSG00000021488	ENSMUST00000224918	protein_coding
ENSMUSG00000114619	ENSMUST00000224919	processed_transcript
ENSMUSG00000114880	ENSMUST00000224920	TEC
ENSMUSG00000024542	ENSMUST00000224921	retained_intron
ENSMUSG00000021945	ENSMUST00000224922	protein_coding_CDS_not_defined
ENSMUSG00000021375	ENSMUST00000224923	protein_coding_CDS_not_defined
ENSMUSG00000114361	ENSMUST00000224924	processed_pseudogene
ENSMUSG00000021490	ENSMUST00000224925	protein_coding
ENSMUSG00000114450	ENSMUST00000224927	processed_pseudogene
ENSMUSG00000114908	ENSMUST00000224928	processed_pseudogene
ENSMUSG00000097848	ENSMUST00000224929	lncRNA
ENSMUSG00000039599	ENSMUST00000224930	protein_coding
ENSMUSG00000114711	ENSMUST00000224931	processed_pseudogene
ENSMUSG00000114238	ENSMUST00000224932	processed_pseudogene
ENSMUSG00000063142	ENSMUST00000224933	protein_coding_CDS_not_defined
ENSMUSG00000021779	ENSMUST00000224934	protein_coding
ENSMUSG00000114662	ENSMUST00000224935	lncRNA
ENSMUSG00000034789	ENSMUST00000224936	retained_intron
ENSMUSG00000114957	ENSMUST00000224937	lncRNA
ENSMUSG00000037416	ENSMUST00000224938	protein_coding
ENSMUSG00000114927	ENSMUST00000224939	processed_pseudogene
ENSMUSG00000114820	ENSMUST00000224940	processed_pseudogene
ENSMUSG00000114534	ENSMUST00000224941	lncRNA
ENSMUSG00000114929	ENSMUST00000224942	lncRNA
ENSMUSG00000114395	ENSMUST00000224943	processed_pseudogene
ENSMUSG00000024911	ENSMUST00000224944	retained_intron
ENSMUSG00000021710	ENSMUST00000224945	protein_coding
ENSMUSG00000094870	ENSMUST00000224946	protein_coding
ENSMUSG00000019487	ENSMUST00000224947	protein_coding
ENSMUSG00000014547	ENSMUST00000224948	retained_intron
ENSMUSG00000114534	ENSMUST00000224949	retained_intron
ENSMUSG00000021991	ENSMUST00000224950	retained_intron
ENSMUSG00000024044	ENSMUST00000224951	protein_coding
ENSMUSG00000021733	ENSMUST00000224952	protein_coding
ENSMUSG00000016756	ENSMUST00000224953	protein_coding
ENSMUSG00000040260	ENSMUST00000224954	retained_intron
ENSMUSG00000021737	ENSMUST00000224955	protein_coding
ENSMUSG00000021428	ENSMUST00000224956	protein_coding
ENSMUSG00000021986	ENSMUST00000224957	protein_coding
ENSMUSG00000042942	ENSMUST00000224958	protein_coding_CDS_not_defined
ENSMUSG00000114854	ENSMUST00000224959	lncRNA
ENSMUSG00000039114	ENSMUST00000224960	protein_coding
ENSMUSG00000114879	ENSMUST00000224961	lncRNA
ENSMUSG00000021428	ENSMUST00000224962	retained_intron
ENSMUSG00000039367	ENSMUST00000224963	retained_intron
ENSMUSG00000034190	ENSMUST00000224964	retained_intron
ENSMUSG00000014453	ENSMUST00000224965	retained_intron
ENSMUSG00000054901	ENSMUST00000224966	protein_coding
ENSMUSG00000074870	ENSMUST00000224967	retained_intron
ENSMUSG00000021982	ENSMUST00000224968	protein_coding_CDS_not_defined
ENSMUSG00000094870	ENSMUST00000224969	protein_coding_CDS_not_defined
ENSMUSG00000021376	ENSMUST00000224970	protein_coding
ENSMUSG00000024805	ENSMUST00000224971	protein_coding
ENSMUSG00000114828	ENSMUST00000224972	lncRNA
ENSMUSG00000021488	ENSMUST00000224973	protein_coding
ENSMUSG00000039197	ENSMUST00000224974	protein_coding_CDS_not_defined
ENSMUSG00000021814	ENSMUST00000224975	protein_coding
ENSMUSG00000097577	ENSMUST00000224976	lncRNA
ENSMUSG00000023923	ENSMUST00000224977	protein_coding_CDS_not_defined
ENSMUSG00000114519	ENSMUST00000224978	processed_pseudogene
ENSMUSG00000114510	ENSMUST00000224979	processed_pseudogene
ENSMUSG00000060739	ENSMUST00000224980	retained_intron
ENSMUSG00000021895	ENSMUST00000224981	protein_coding
ENSMUSG00000050876	ENSMUST00000224982	protein_coding
ENSMUSG00000117836	ENSMUST00000224983	unprocessed_pseudogene
ENSMUSG00000021973	ENSMUST00000224984	protein_coding_CDS_not_defined
ENSMUSG00000114402	ENSMUST00000224985	processed_pseudogene
ENSMUSG00000021440	ENSMUST00000224986	protein_coding
ENSMUSG00000114404	ENSMUST00000224987	lncRNA
ENSMUSG00000114555	ENSMUST00000224988	TEC
ENSMUSG00000114686	ENSMUST00000224989	processed_pseudogene
ENSMUSG00000114446	ENSMUST00000224990	lncRNA
ENSMUSG00000114883	ENSMUST00000224991	lncRNA
ENSMUSG00000041685	ENSMUST00000224992	protein_coding
ENSMUSG00000074813	ENSMUST00000224993	lncRNA
ENSMUSG00000033111	ENSMUST00000224994	protein_coding_CDS_not_defined
ENSMUSG00000074886	ENSMUST00000224995	protein_coding
ENSMUSG00000114430	ENSMUST00000224996	lncRNA
ENSMUSG00000114470	ENSMUST00000224997	protein_coding
ENSMUSG00000114240	ENSMUST00000224998	lncRNA
ENSMUSG00000021359	ENSMUST00000224999	protein_coding
ENSMUSG00000039308	ENSMUST00000225000	protein_coding
ENSMUSG00000114499	ENSMUST00000225001	processed_pseudogene
ENSMUSG00000041258	ENSMUST00000225002	protein_coding_CDS_not_defined
ENSMUSG00000114293	ENSMUST00000225003	processed_pseudogene
ENSMUSG00000056492	ENSMUST00000225004	nonsense_mediated_decay
ENSMUSG00000024603	ENSMUST00000225005	retained_intron
ENSMUSG00000114794	ENSMUST00000225006	lncRNA
ENSMUSG00000114789	ENSMUST00000225007	lncRNA
ENSMUSG00000035818	ENSMUST00000225008	retained_intron
ENSMUSG00000114622	ENSMUST00000225009	processed_pseudogene
ENSMUSG00000021819	ENSMUST00000225010	retained_intron
ENSMUSG00000114553	ENSMUST00000225011	lncRNA
ENSMUSG00000114256	ENSMUST00000225012	processed_pseudogene
ENSMUSG00000114828	ENSMUST00000225013	lncRNA
ENSMUSG00000025280	ENSMUST00000225014	retained_intron
ENSMUSG00000034391	ENSMUST00000225015	protein_coding
ENSMUSG00000024738	ENSMUST00000225016	retained_intron
ENSMUSG00000114917	ENSMUST00000225017	lncRNA
ENSMUSG00000054901	ENSMUST00000225018	retained_intron
ENSMUSG00000024743	ENSMUST00000225019	retained_intron
ENSMUSG00000114767	ENSMUST00000225020	lncRNA
ENSMUSG00000114430	ENSMUST00000225021	lncRNA
ENSMUSG00000025290	ENSMUST00000225023	protein_coding
ENSMUSG00000021518	ENSMUST00000225024	protein_coding_CDS_not_defined
ENSMUSG00000114919	ENSMUST00000225025	processed_pseudogene
ENSMUSG00000114587	ENSMUST00000225026	processed_pseudogene
ENSMUSG00000059839	ENSMUST00000225027	protein_coding_CDS_not_defined
ENSMUSG00000086796	ENSMUST00000225028	lncRNA
ENSMUSG00000094796	ENSMUST00000225029	protein_coding
ENSMUSG00000114787	ENSMUST00000225030	lncRNA
ENSMUSG00000021546	ENSMUST00000225031	nonsense_mediated_decay
ENSMUSG00000024982	ENSMUST00000225032	retained_intron
ENSMUSG00000114557	ENSMUST00000225033	processed_pseudogene
ENSMUSG00000021552	ENSMUST00000225034	protein_coding
ENSMUSG00000021764	ENSMUST00000225035	nonsense_mediated_decay
ENSMUSG00000034190	ENSMUST00000225036	retained_intron
ENSMUSG00000016018	ENSMUST00000225037	retained_intron
ENSMUSG00000114630	ENSMUST00000225038	lncRNA
ENSMUSG00000021957	ENSMUST00000225039	retained_intron
ENSMUSG00000114596	ENSMUST00000225040	lncRNA
ENSMUSG00000114233	ENSMUST00000225041	lncRNA
ENSMUSG00000100510	ENSMUST00000225042	lncRNA
ENSMUSG00000021993	ENSMUST00000225043	protein_coding
ENSMUSG00000114213	ENSMUST00000225044	lncRNA
ENSMUSG00000096144	ENSMUST00000225045	lncRNA
ENSMUSG00000016756	ENSMUST00000225046	retained_intron
ENSMUSG00000038773	ENSMUST00000225047	retained_intron
ENSMUSG00000021420	ENSMUST00000225048	protein_coding_CDS_not_defined
ENSMUSG00000114204	ENSMUST00000225049	lncRNA
ENSMUSG00000024805	ENSMUST00000225050	retained_intron
ENSMUSG00000024983	ENSMUST00000225051	protein_coding_CDS_not_defined
ENSMUSG00000033111	ENSMUST00000225052	retained_intron
ENSMUSG00000021365	ENSMUST00000225053	retained_intron
ENSMUSG00000071647	ENSMUST00000225054	retained_intron
ENSMUSG00000114947	ENSMUST00000225055	processed_pseudogene
ENSMUSG00000069089	ENSMUST00000225056	protein_coding_CDS_not_defined
ENSMUSG00000024589	ENSMUST00000225057	protein_coding_CDS_not_defined
ENSMUSG00000114709	ENSMUST00000225058	lncRNA
ENSMUSG00000114789	ENSMUST00000225059	lncRNA
ENSMUSG00000114655	ENSMUST00000225060	TEC
ENSMUSG00000114800	ENSMUST00000225061	lncRNA
ENSMUSG00000024044	ENSMUST00000225062	protein_coding
ENSMUSG00000049625	ENSMUST00000225063	protein_coding
ENSMUSG00000114898	ENSMUST00000225064	lncRNA
ENSMUSG00000114665	ENSMUST00000225065	lncRNA
ENSMUSG00000021484	ENSMUST00000225066	retained_intron
ENSMUSG00000114297	ENSMUST00000225067	lncRNA
ENSMUSG00000021765	ENSMUST00000225068	protein_coding
ENSMUSG00000035762	ENSMUST00000225069	protein_coding
ENSMUSG00000021804	ENSMUST00000225070	protein_coding
ENSMUSG00000114857	ENSMUST00000225071	lncRNA
ENSMUSG00000037126	ENSMUST00000225072	retained_intron
ENSMUSG00000100510	ENSMUST00000225073	retained_intron
ENSMUSG00000033278	ENSMUST00000225074	retained_intron
ENSMUSG00000024566	ENSMUST00000225075	protein_coding_CDS_not_defined
ENSMUSG00000036083	ENSMUST00000225076	retained_intron
ENSMUSG00000024542	ENSMUST00000225077	retained_intron
ENSMUSG00000021733	ENSMUST00000225078	retained_intron
ENSMUSG00000046230	ENSMUST00000225079	retained_intron
ENSMUSG00000012296	ENSMUST00000225080	protein_coding
ENSMUSG00000114909	ENSMUST00000225081	processed_pseudogene
ENSMUSG00000097098	ENSMUST00000225082	lncRNA
ENSMUSG00000105703	ENSMUST00000225083	lncRNA
ENSMUSG00000021363	ENSMUST00000225084	protein_coding
ENSMUSG00000032688	ENSMUST00000225085	retained_intron
ENSMUSG00000021629	ENSMUST00000225086	nonsense_mediated_decay
ENSMUSG00000074813	ENSMUST00000225087	lncRNA
ENSMUSG00000022075	ENSMUST00000225088	retained_intron
ENSMUSG00000038891	ENSMUST00000225089	protein_coding
ENSMUSG00000055341	ENSMUST00000225090	protein_coding_CDS_not_defined
ENSMUSG00000114677	ENSMUST00000225091	transcribed_processed_pseudogene
ENSMUSG00000024566	ENSMUST00000225092	retained_intron
ENSMUSG00000114470	ENSMUST00000225093	protein_coding_CDS_not_defined
ENSMUSG00000041685	ENSMUST00000225094	retained_intron
ENSMUSG00000114242	ENSMUST00000225095	lncRNA
ENSMUSG00000114698	ENSMUST00000225096	processed_pseudogene
ENSMUSG00000114566	ENSMUST00000225097	lncRNA
ENSMUSG00000021552	ENSMUST00000225098	protein_coding
ENSMUSG00000114945	ENSMUST00000225099	lncRNA
ENSMUSG00000041747	ENSMUST00000225100	retained_intron
ENSMUSG00000114393	ENSMUST00000225101	lncRNA
ENSMUSG00000021982	ENSMUST00000225103	retained_intron
ENSMUSG00000013236	ENSMUST00000225104	retained_intron
ENSMUSG00000114687	ENSMUST00000225105	processed_pseudogene
ENSMUSG00000114398	ENSMUST00000225106	processed_pseudogene
ENSMUSG00000022157	ENSMUST00000225107	nonsense_mediated_decay
ENSMUSG00000039367	ENSMUST00000225108	protein_coding
ENSMUSG00000114399	ENSMUST00000225109	processed_pseudogene
ENSMUSG00000059898	ENSMUST00000225110	protein_coding
ENSMUSG00000114797	ENSMUST00000225111	protein_coding
ENSMUSG00000021928	ENSMUST00000225112	retained_intron
ENSMUSG00000114343	ENSMUST00000225113	processed_pseudogene
ENSMUSG00000039599	ENSMUST00000225114	protein_coding_CDS_not_defined
ENSMUSG00000114308	ENSMUST00000225115	processed_pseudogene
ENSMUSG00000021973	ENSMUST00000225116	protein_coding_CDS_not_defined
ENSMUSG00000025290	ENSMUST00000225117	protein_coding_CDS_not_defined
ENSMUSG00000021814	ENSMUST00000225118	retained_intron
ENSMUSG00000055254	ENSMUST00000225119	protein_coding_CDS_not_defined
ENSMUSG00000048281	ENSMUST00000225120	nonsense_mediated_decay
ENSMUSG00000114872	ENSMUST00000225121	processed_pseudogene
ENSMUSG00000114284	ENSMUST00000225122	lncRNA
ENSMUSG00000114330	ENSMUST00000225123	lncRNA
ENSMUSG00000021962	ENSMUST00000225124	protein_coding_CDS_not_defined
ENSMUSG00000024395	ENSMUST00000225125	protein_coding_CDS_not_defined
ENSMUSG00000035762	ENSMUST00000225126	retained_intron
ENSMUSG00000114532	ENSMUST00000225127	lncRNA
ENSMUSG00000114846	ENSMUST00000225128	lncRNA
ENSMUSG00000021629	ENSMUST00000225129	retained_intron
ENSMUSG00000114206	ENSMUST00000225130	lncRNA
ENSMUSG00000114688	ENSMUST00000225131	lncRNA
ENSMUSG00000021814	ENSMUST00000225132	protein_coding
ENSMUSG00000021557	ENSMUST00000225133	retained_intron
ENSMUSG00000114265	ENSMUST00000225134	processed_pseudogene
ENSMUSG00000024738	ENSMUST00000225135	protein_coding_CDS_not_defined
ENSMUSG00000114305	ENSMUST00000225136	TEC
ENSMUSG00000114623	ENSMUST00000225137	lncRNA
ENSMUSG00000035958	ENSMUST00000225138	nonsense_mediated_decay
ENSMUSG00000040651	ENSMUST00000225139	protein_coding
ENSMUSG00000114703	ENSMUST00000225140	processed_pseudogene
ENSMUSG00000024911	ENSMUST00000225141	protein_coding
ENSMUSG00000114444	ENSMUST00000225142	processed_pseudogene
ENSMUSG00000114811	ENSMUST00000225143	unprocessed_pseudogene
ENSMUSG00000095653	ENSMUST00000225144	protein_coding
ENSMUSG00000039154	ENSMUST00000225145	protein_coding
ENSMUSG00000040717	ENSMUST00000225146	protein_coding
ENSMUSG00000033991	ENSMUST00000225147	protein_coding
ENSMUSG00000025006	ENSMUST00000225148	protein_coding
ENSMUSG00000021981	ENSMUST00000225149	protein_coding_CDS_not_defined
ENSMUSG00000114547	ENSMUST00000225150	processed_pseudogene
ENSMUSG00000024795	ENSMUST00000225151	protein_coding
ENSMUSG00000114310	ENSMUST00000225152	TEC
ENSMUSG00000025006	ENSMUST00000225153	protein_coding
ENSMUSG00000114337	ENSMUST00000225154	lncRNA
ENSMUSG00000021635	ENSMUST00000225155	retained_intron
ENSMUSG00000021701	ENSMUST00000225156	retained_intron
ENSMUSG00000035121	ENSMUST00000225157	protein_coding
ENSMUSG00000114815	ENSMUST00000225158	lncRNA
ENSMUSG00000048612	ENSMUST00000225159	protein_coding
ENSMUSG00000114595	ENSMUST00000225160	lncRNA
ENSMUSG00000015971	ENSMUST00000225161	retained_intron
ENSMUSG00000114448	ENSMUST00000225162	TEC
ENSMUSG00000114697	ENSMUST00000225163	lncRNA
ENSMUSG00000021738	ENSMUST00000225164	retained_intron
ENSMUSG00000052595	ENSMUST00000225165	retained_intron
ENSMUSG00000121404	ENSMUST00000225166	lncRNA
ENSMUSG00000114432	ENSMUST00000225167	protein_coding
ENSMUSG00000039109	ENSMUST00000225168	retained_intron
ENSMUSG00000021488	ENSMUST00000225169	protein_coding
ENSMUSG00000021731	ENSMUST00000225170	retained_intron
ENSMUSG00000114933	ENSMUST00000225171	processed_pseudogene
ENSMUSG00000114433	ENSMUST00000225172	lncRNA
ENSMUSG00000060275	ENSMUST00000225173	protein_coding
ENSMUSG00000021428	ENSMUST00000225174	retained_intron
ENSMUSG00000021733	ENSMUST00000225175	protein_coding
ENSMUSG00000021546	ENSMUST00000225176	protein_coding
ENSMUSG00000114223	ENSMUST00000225177	processed_pseudogene
ENSMUSG00000114374	ENSMUST00000225178	processed_pseudogene
ENSMUSG00000035248	ENSMUST00000225179	protein_coding
ENSMUSG00000021359	ENSMUST00000225180	protein_coding
ENSMUSG00000114220	ENSMUST00000225181	lncRNA
ENSMUSG00000045875	ENSMUST00000225182	protein_coding
ENSMUSG00000021539	ENSMUST00000225183	protein_coding
ENSMUSG00000114633	ENSMUST00000225184	lncRNA
ENSMUSG00000024805	ENSMUST00000225185	retained_intron
ENSMUSG00000062822	ENSMUST00000225186	protein_coding
ENSMUSG00000021819	ENSMUST00000225187	retained_intron
ENSMUSG00000087535	ENSMUST00000225188	lncRNA
ENSMUSG00000024892	ENSMUST00000225189	protein_coding
ENSMUSG00000114451	ENSMUST00000225190	processed_pseudogene
ENSMUSG00000025189	ENSMUST00000225191	retained_intron
ENSMUSG00000061607	ENSMUST00000225192	protein_coding
ENSMUSG00000035161	ENSMUST00000225193	retained_intron
ENSMUSG00000021488	ENSMUST00000225194	retained_intron
ENSMUSG00000038773	ENSMUST00000225195	nonsense_mediated_decay
ENSMUSG00000021962	ENSMUST00000225196	nonsense_mediated_decay
ENSMUSG00000032846	ENSMUST00000225197	protein_coding
ENSMUSG00000114485	ENSMUST00000225198	processed_pseudogene
ENSMUSG00000114460	ENSMUST00000225199	TEC
ENSMUSG00000033730	ENSMUST00000225200	protein_coding
ENSMUSG00000114771	ENSMUST00000225201	lncRNA
ENSMUSG00000053453	ENSMUST00000225202	protein_coding_CDS_not_defined
ENSMUSG00000024883	ENSMUST00000225203	retained_intron
ENSMUSG00000114246	ENSMUST00000225204	TEC
ENSMUSG00000024566	ENSMUST00000225205	nonsense_mediated_decay
ENSMUSG00000040818	ENSMUST00000225206	protein_coding_CDS_not_defined
ENSMUSG00000021929	ENSMUST00000225207	retained_intron
ENSMUSG00000002833	ENSMUST00000225208	retained_intron
ENSMUSG00000024044	ENSMUST00000225209	retained_intron
ENSMUSG00000024780	ENSMUST00000225210	protein_coding
ENSMUSG00000114401	ENSMUST00000225211	lncRNA
ENSMUSG00000035762	ENSMUST00000225212	retained_intron
ENSMUSG00000114618	ENSMUST00000225213	lncRNA
ENSMUSG00000114915	ENSMUST00000225215	processed_pseudogene
ENSMUSG00000114728	ENSMUST00000225216	processed_pseudogene
ENSMUSG00000114841	ENSMUST00000225217	lncRNA
ENSMUSG00000024566	ENSMUST00000225218	protein_coding_CDS_not_defined
ENSMUSG00000114882	ENSMUST00000225219	TEC
ENSMUSG00000033991	ENSMUST00000225220	nonsense_mediated_decay
ENSMUSG00000038132	ENSMUST00000225221	retained_intron
ENSMUSG00000024911	ENSMUST00000225222	retained_intron
ENSMUSG00000054901	ENSMUST00000225223	protein_coding
ENSMUSG00000114523	ENSMUST00000225224	processed_pseudogene
ENSMUSG00000114197	ENSMUST00000225225	TEC
ENSMUSG00000037089	ENSMUST00000225226	retained_intron
ENSMUSG00000100022	ENSMUST00000225227	lncRNA
ENSMUSG00000114276	ENSMUST00000225228	lncRNA
ENSMUSG00000021804	ENSMUST00000225229	nonsense_mediated_decay
ENSMUSG00000114535	ENSMUST00000225230	TEC
ENSMUSG00000068697	ENSMUST00000225231	protein_coding_CDS_not_defined
ENSMUSG00000021733	ENSMUST00000225232	protein_coding
ENSMUSG00000046230	ENSMUST00000225233	protein_coding
ENSMUSG00000025277	ENSMUST00000225234	protein_coding
ENSMUSG00000024566	ENSMUST00000225235	nonsense_mediated_decay
ENSMUSG00000050002	ENSMUST00000225236	nonsense_mediated_decay
ENSMUSG00000029101	ENSMUST00000225237	protein_coding
ENSMUSG00000021733	ENSMUST00000225238	protein_coding
ENSMUSG00000114851	ENSMUST00000225239	lncRNA
ENSMUSG00000021495	ENSMUST00000225240	protein_coding
ENSMUSG00000035248	ENSMUST00000225241	nonsense_mediated_decay
ENSMUSG00000021414	ENSMUST00000225242	protein_coding
ENSMUSG00000021962	ENSMUST00000225243	protein_coding_CDS_not_defined
ENSMUSG00000114437	ENSMUST00000225244	lncRNA
ENSMUSG00000017491	ENSMUST00000225245	protein_coding
ENSMUSG00000021427	ENSMUST00000225246	protein_coding
ENSMUSG00000021986	ENSMUST00000225247	protein_coding
ENSMUSG00000114280	ENSMUST00000225248	processed_pseudogene
ENSMUSG00000053279	ENSMUST00000225249	protein_coding_CDS_not_defined
ENSMUSG00000035161	ENSMUST00000225250	protein_coding_CDS_not_defined
ENSMUSG00000022052	ENSMUST00000225251	nonsense_mediated_decay
ENSMUSG00000023923	ENSMUST00000225252	retained_intron
ENSMUSG00000114380	ENSMUST00000225253	processed_pseudogene
ENSMUSG00000025189	ENSMUST00000225254	protein_coding_CDS_not_defined
ENSMUSG00000114930	ENSMUST00000225255	processed_pseudogene
ENSMUSG00000114445	ENSMUST00000225256	processed_pseudogene
ENSMUSG00000114428	ENSMUST00000225257	lncRNA
ENSMUSG00000114948	ENSMUST00000225258	processed_pseudogene
ENSMUSG00000021490	ENSMUST00000225259	protein_coding
ENSMUSG00000038773	ENSMUST00000225260	protein_coding_CDS_not_defined
ENSMUSG00000024589	ENSMUST00000225261	protein_coding
ENSMUSG00000021495	ENSMUST00000225262	retained_intron
ENSMUSG00000114458	ENSMUST00000225263	lncRNA
ENSMUSG00000024889	ENSMUST00000225264	protein_coding
ENSMUSG00000114331	ENSMUST00000225265	lncRNA
ENSMUSG00000114531	ENSMUST00000225266	lncRNA
ENSMUSG00000114710	ENSMUST00000225267	lncRNA
ENSMUSG00000074871	ENSMUST00000225268	protein_coding
ENSMUSG00000021662	ENSMUST00000225269	retained_intron
ENSMUSG00000114364	ENSMUST00000225270	processed_pseudogene
ENSMUSG00000021362	ENSMUST00000225271	protein_coding
ENSMUSG00000114577	ENSMUST00000225272	lncRNA
ENSMUSG00000114694	ENSMUST00000225273	protein_coding
ENSMUSG00000021748	ENSMUST00000225274	protein_coding_CDS_not_defined
